star_rating,1_contribution,2_contribution,3_contribution,4_contribution,5_contribution,6_contribution,7_contribution,8_contribution,9_contribution,10_contribution,11_contribution,12_contribution
4.279999999999962,239.22412170001857,141.9881545467429,84.27509687702275,50.02031314727367,29.688862072770725,17.621411696900697,10.458944146480379,6.207761020556368,3.684530326257377,2.186901796018812,1.2980051843645022,0.7704129475334844
4.289999999999962,240.78494401380462,142.82607016428778,84.71994128256016,50.25320967428741,29.8086264501195,17.681541469726305,10.488135347960581,6.2212326490583365,3.6902399129732197,2.1889344738396557,1.2984072157257767,0.7701744012882934
4.299999999999962,242.3501392970198,143.66581407001246,85.16548078853612,50.48632595648567,29.92842974624074,17.74165360829948,10.517299952778952,6.234683685007779,3.6959372487832622,2.1909615366359274,1.2988078887428007,0.7699368079508386
4.309999999999961,243.91975675884652,144.50741197482495,85.61172900933705,50.71966928066662,30.0482758812129,17.80175021325797,10.546439067186787,6.248114689029082,3.7016225968367946,2.1929830887182358,1.2992072264508632,0.7697001522472833
4.319999999999961,245.49384623558106,145.35088986056144,86.05869966688803,50.953246969870506,30.168168782726163,17.861833383085898,10.57555379323528,6.261526218216838,3.7072962180472935,2.194999233311811,1.299605251607649,0.7694644191095498
4.329999999999961,247.07245820250208,146.19627398603004,86.5064065938124,51.187066385078126,30.28811238701719,17.921905214634698,10.604645229064472,6.274918826291321,3.7129583711702185,2.1970100725894186,1.3000019867009913,0.769229593669849
4.339999999999961,248.6556437860093,147.04359089317143,86.95486373663773,51.421134926924374,30.408110639806306,17.981967803642316,10.633714469189677,6.288293063751896,3.7186093128794986,2.1990157077036194,1.3003974539564516,0.7689956612553384
4.349999999999961,250.24345477604214,147.89286741334135,87.40408515905038,51.65546003742827,30.528167497238055,18.042023245251137,10.662762604785641,6.3016494780285095,3.7242492978427624,2.2010162388184105,1.3007916753447355,0.768762607382908
4.35999999999996,251.83594363878393,148.7441306737177,87.85408504520035,51.890049201740275,30.648286926825467,18.102073634524867,10.69179072396859,6.314988613631349,3.7298785787953794,2.20301176514026,1.3011846725889498,0.7685304177540866
4.36999999999996,253.4331635296615,149.59740810383744,88.30487770305892,52.12490994990819,30.7684729083988,18.162121066964804,10.720799912076394,6.32831101229879,3.7354974066133626,2.2050023849485743,1.3015764671717087,0.7682990782500652
4.37999999999996,255.0351683066472,150.45272744226628,88.75647756783071,52.360049858662606,30.888729435059307,18.222167639025802,10.749791251947027,6.341617213143739,3.7411060303851884,2.2069881956256117,1.3019670803420909,0.7680685749268336
4.38999999999996,256.6420125438736,151.3101167434066,89.20889920542305,52.59547655322334,31.00906051413874,18.282215448632307,10.778765824195535,6.354907752798483,3.7467046974825946,2.2089692936858727,1.302356533122459,0.7678388940104247
4.3999999999999595,258.2537515455676,152.16960438444698,89.66215731597387,52.83119770912758,31.129470168165017,18.34226659569475,10.807724707489662,6.368183165558129,3.7522936536304017,2.2109457748049866,1.3027448463151425,0.7676100218922635
4.409999999999959,259.8704413603152,153.03121907245858,90.11626673744146,53.06722105408129,31.249962435834945,18.40232318262669,10.83666897882438,6.381443983522766,3.7578731429754115,2.2129177338481165,1.3031320405089912,0.7673819451246163
